city,lat,lon,week_start_date,max_weekly_temp_c,total_weekly_precip_mm,max_daily_precip_mm,max_weekly_wind_kmh,disruption_occurred
Chennai,13.0827,80.2707,2021-07-26,35.0,7.9,3.9,29.7,0
Chennai,13.0827,80.2707,2021-08-02,36.3,2.5,1.1,21.9,0
Chennai,13.0827,80.2707,2021-08-09,37.2,14.0,3.7,21.2,0
Chennai,13.0827,80.2707,2021-08-16,34.3,30.099999999999998,10.2,20.7,0
Chennai,13.0827,80.2707,2021-08-23,33.5,16.6,5.2,23.1,0
Chennai,13.0827,80.2707,2021-08-30,33.5,92.8,35.1,19.6,0
Chennai,13.0827,80.2707,2021-09-06,31.5,73.5,26.7,18.8,0
Chennai,13.0827,80.2707,2021-09-13,35.1,2.9000000000000004,1.5,23.9,0
Chennai,13.0827,80.2707,2021-09-20,34.4,12.9,3.7,22.1,0
Chennai,13.0827,80.2707,2021-09-27,33.7,36.1,9.4,21.3,0
Chennai,13.0827,80.2707,2021-10-04,32.7,38.0,11.4,19.3,0
Chennai,13.0827,80.2707,2021-10-11,31.5,80.9,30.7,20.4,0
Chennai,13.0827,80.2707,2021-10-18,32.6,30.0,13.1,18.0,0
Chennai,13.0827,80.2707,2021-10-25,32.7,36.8,10.0,20.0,0
Chennai,13.0827,80.2707,2021-11-01,30.4,83.80000000000001,23.6,21.7,0
Chennai,13.0827,80.2707,2021-11-08,28.4,167.0,58.3,22.4,1
Chennai,13.0827,80.2707,2021-11-15,29.4,296.3,186.3,38.6,1
Chennai,13.0827,80.2707,2021-11-22,29.2,124.7,62.2,30.5,1
Chennai,13.0827,80.2707,2021-11-29,29.7,163.89999999999998,40.3,23.0,0
Chennai,13.0827,80.2707,2021-12-06,30.5,12.1,6.6,19.8,0
Chennai,13.0827,80.2707,2021-12-13,29.5,27.7,10.1,23.2,0
Chennai,13.0827,80.2707,2021-12-20,28.2,6.1,6.1,24.5,0
Chennai,13.0827,80.2707,2021-12-27,29.1,0.0,0.0,14.3,0
Chennai,13.0827,80.2707,2022-01-03,28.3,40.3,17.3,25.3,0
Chennai,13.0827,80.2707,2022-01-10,28.5,3.1,2.5,21.0,0
Chennai,13.0827,80.2707,2022-01-17,28.9,13.9,3.6,21.2,0
Chennai,13.0827,80.2707,2022-01-24,30.5,3.5,2.1,22.2,0
Chennai,13.0827,80.2707,2022-01-31,28.9,3.6,1.2,23.5,0
Chennai,13.0827,80.2707,2022-02-07,30.5,1.4,0.9,17.3,0
Chennai,13.0827,80.2707,2022-02-14,29.5,2.1,2.0,21.9,0
Chennai,13.0827,80.2707,2022-02-21,31.6,0.1,0.1,22.6,0
Chennai,13.0827,80.2707,2022-02-28,30.3,0.2,0.1,19.0,0
Chennai,13.0827,80.2707,2022-03-07,32.3,0.6,0.3,29.4,0
Chennai,13.0827,80.2707,2022-03-14,32.5,0.0,0.0,15.9,0
Chennai,13.0827,80.2707,2022-03-21,33.7,4.8,4.8,23.3,0
Chennai,13.0827,80.2707,2022-03-28,33.3,2.2,0.8,26.9,0
Chennai,13.0827,80.2707,2022-04-04,34.2,1.5,0.7,28.0,0
Chennai,13.0827,80.2707,2022-04-11,32.3,2.5,1.2,20.2,0
Chennai,13.0827,80.2707,2022-04-18,35.0,3.8000000000000003,1.2,25.8,0
Chennai,13.0827,80.2707,2022-04-25,34.4,0.2,0.1,26.1,0
Chennai,13.0827,80.2707,2022-05-02,35.2,0.0,0.0,27.4,0
Chennai,13.0827,80.2707,2022-05-09,35.8,0.6,0.3,23.7,0
Chennai,13.0827,80.2707,2022-05-16,34.5,80.0,22.3,31.4,0
Chennai,13.0827,80.2707,2022-05-23,37.5,15.7,7.3,24.3,0
Chennai,13.0827,80.2707,2022-05-30,37.6,5.499999999999999,4.6,20.7,0
Chennai,13.0827,80.2707,2022-06-06,37.7,2.4,2.3,24.8,0
Chennai,13.0827,80.2707,2022-06-13,37.5,0.6,0.5,24.1,0
Chennai,13.0827,80.2707,2022-06-20,35.7,29.4,7.4,26.3,0
Chennai,13.0827,80.2707,2022-06-27,35.0,12.9,5.6,25.5,0
Chennai,13.0827,80.2707,2022-07-04,35.1,32.900000000000006,16.1,21.5,0
Chennai,13.0827,80.2707,2022-07-11,34.9,20.4,5.5,28.5,0
Chennai,13.0827,80.2707,2022-07-18,36.7,7.4,3.3,32.3,0
Chennai,13.0827,80.2707,2022-07-25,33.3,50.5,19.8,20.0,0
Chennai,13.0827,80.2707,2022-08-01,32.3,23.5,10.3,16.6,0
Chennai,13.0827,80.2707,2022-08-08,33.0,60.3,21.2,24.5,0
Chennai,13.0827,80.2707,2022-08-15,35.7,0.8,0.3,27.5,0
Chennai,13.0827,80.2707,2022-08-22,34.7,24.6,10.0,23.1,0
Chennai,13.0827,80.2707,2022-08-29,34.0,54.5,15.0,19.4,0
Chennai,13.0827,80.2707,2022-09-05,31.7,33.9,16.8,17.7,0
Chennai,13.0827,80.2707,2022-09-12,32.7,40.5,15.2,24.7,0
Chennai,13.0827,80.2707,2022-09-19,34.0,7.7,2.7,20.8,0
Chennai,13.0827,80.2707,2022-09-26,35.5,6.4,3.5,19.3,0
Chennai,13.0827,80.2707,2022-10-03,33.5,51.2,25.6,21.5,0
Chennai,13.0827,80.2707,2022-10-10,33.9,124.1,51.5,17.1,1
Chennai,13.0827,80.2707,2022-10-17,30.4,37.8,9.9,17.6,0
Chennai,13.0827,80.2707,2022-10-24,31.5,45.6,12.3,27.3,0
Chennai,13.0827,80.2707,2022-10-31,31.5,45.9,37.3,24.9,0
Chennai,13.0827,80.2707,2022-11-07,29.6,130.5,80.2,21.9,1
Chennai,13.0827,80.2707,2022-11-14,29.2,84.19999999999999,32.4,26.7,0
Chennai,13.0827,80.2707,2022-11-21,29.0,49.4,48.3,24.7,0
Chennai,13.0827,80.2707,2022-11-28,28.6,86.0,67.6,22.1,1
Chennai,13.0827,80.2707,2022-12-05,29.0,12.0,4.8,20.1,0
Chennai,13.0827,80.2707,2022-12-12,28.6,180.1,114.0,53.1,1
Chennai,13.0827,80.2707,2022-12-19,28.5,3.9,1.5,24.0,0
Chennai,13.0827,80.2707,2022-12-26,28.2,25.1,13.1,27.8,0
Chennai,13.0827,80.2707,2023-01-02,29.1,2.1999999999999997,1.4,13.0,0
Chennai,13.0827,80.2707,2023-01-09,28.5,4.5,1.9,24.5,0
Chennai,13.0827,80.2707,2023-01-16,28.0,0.0,0.0,18.2,0
Chennai,13.0827,80.2707,2023-01-23,29.1,5.5,3.2,21.3,0
Chennai,13.0827,80.2707,2023-01-30,29.2,3.0999999999999996,1.9,24.3,0
Chennai,13.0827,80.2707,2023-02-06,29.1,3.8,2.0,24.6,0
Chennai,13.0827,80.2707,2023-02-13,31.3,0.0,0.0,15.2,0
Chennai,13.0827,80.2707,2023-02-20,30.8,0.1,0.1,16.6,0
Chennai,13.0827,80.2707,2023-02-27,31.7,0.0,0.0,16.9,0
Chennai,13.0827,80.2707,2023-03-06,31.2,0.2,0.2,17.8,0
Chennai,13.0827,80.2707,2023-03-13,31.8,0.0,0.0,18.7,0
Chennai,13.0827,80.2707,2023-03-20,31.2,32.2,21.5,20.6,0
Chennai,13.0827,80.2707,2023-03-27,33.0,6.7,2.0,22.2,0
Chennai,13.0827,80.2707,2023-04-03,32.9,9.200000000000001,6.1,23.7,0
Chennai,13.0827,80.2707,2023-04-10,32.8,0.6000000000000001,0.4,24.7,0
Chennai,13.0827,80.2707,2023-04-17,35.5,0.0,0.0,21.9,0
Chennai,13.0827,80.2707,2023-04-24,36.0,7.3,6.3,27.4,0
Chennai,13.0827,80.2707,2023-05-01,33.0,38.0,25.5,24.9,0
Chennai,13.0827,80.2707,2023-05-08,32.0,55.8,27.8,22.2,0
Chennai,13.0827,80.2707,2023-05-15,40.2,0.1,0.1,21.3,0
Chennai,13.0827,80.2707,2023-05-22,38.2,10.5,9.8,26.1,0
Chennai,13.0827,80.2707,2023-05-29,38.5,8.4,7.2,26.0,0
Chennai,13.0827,80.2707,2023-06-05,39.0,1.1,0.6,22.5,0
Chennai,13.0827,80.2707,2023-06-12,39.8,25.200000000000003,16.8,31.7,0
Chennai,13.0827,80.2707,2023-06-19,39.5,21.0,16.8,22.8,0
Chennai,13.0827,80.2707,2023-06-26,34.9,5.2,2.1,28.2,0
Chennai,13.0827,80.2707,2023-07-03,36.3,25.9,17.7,23.7,0
Chennai,13.0827,80.2707,2023-07-10,35.2,64.5,22.4,21.9,0
Chennai,13.0827,80.2707,2023-07-17,35.7,30.0,16.2,18.2,0
Chennai,13.0827,80.2707,2023-07-24,36.2,23.0,11.1,29.2,0
Chennai,13.0827,80.2707,2023-07-31,35.5,22.3,15.8,26.3,0
Chennai,13.0827,80.2707,2023-08-07,37.0,19.7,15.4,22.8,0
Chennai,13.0827,80.2707,2023-08-14,35.2,44.400000000000006,18.3,18.8,0
Chennai,13.0827,80.2707,2023-08-21,35.5,15.5,8.5,22.6,0
Chennai,13.0827,80.2707,2023-08-28,35.0,54.0,18.7,20.2,0
Chennai,13.0827,80.2707,2023-09-04,34.7,33.3,8.6,24.6,0
Chennai,13.0827,80.2707,2023-09-11,34.9,27.9,18.7,26.5,0
Chennai,13.0827,80.2707,2023-09-18,36.1,35.4,16.7,23.2,0
Chennai,13.0827,80.2707,2023-09-25,34.0,53.3,18.6,18.5,0
Chennai,13.0827,80.2707,2023-10-02,33.7,50.7,21.7,21.2,0
Chennai,13.0827,80.2707,2023-10-09,34.5,22.7,10.0,18.8,0
Chennai,13.0827,80.2707,2023-10-16,32.3,40.7,22.5,13.5,0
Chennai,13.0827,80.2707,2023-10-23,33.7,8.1,4.8,21.5,0
Chennai,13.0827,80.2707,2023-10-30,33.8,23.2,8.9,18.2,0
Chennai,13.0827,80.2707,2023-11-06,31.0,111.5,34.6,21.8,0
Chennai,13.0827,80.2707,2023-11-13,30.0,45.5,13.8,23.7,0
Chennai,13.0827,80.2707,2023-11-20,29.7,108.6,51.8,24.3,1
Chennai,13.0827,80.2707,2023-11-27,29.6,90.8,26.3,22.7,0
Chennai,13.0827,80.2707,2023-12-04,29.4,372.0,255.8,50.1,1
Chennai,13.0827,80.2707,2023-12-11,31.0,39.4,17.1,26.0,0
Chennai,13.0827,80.2707,2023-12-18,29.0,14.9,6.1,24.8,0
Chennai,13.0827,80.2707,2023-12-25,28.4,3.8,3.4,24.7,0
Chennai,13.0827,80.2707,2024-01-01,28.4,5.5,2.0,23.9,0
Kolkata,22.5726,88.3639,2014-01-06,25.6,0.2,0.2,13.1,0
Kolkata,22.5726,88.3639,2014-01-13,25.4,0.0,0.0,11.7,0
Kolkata,22.5726,88.3639,2014-01-20,26.8,0.0,0.0,14.1,0
Kolkata,22.5726,88.3639,2014-01-27,26.4,0.0,0.0,14.4,0
Kolkata,22.5726,88.3639,2014-02-03,25.6,0.0,0.0,14.5,0
Kolkata,22.5726,88.3639,2014-02-10,30.1,0.0,0.0,13.6,0
Kolkata,22.5726,88.3639,2014-02-17,28.6,39.3,33.7,17.0,0
Kolkata,22.5726,88.3639,2014-02-24,28.1,0.0,0.0,11.0,0
Kolkata,22.5726,88.3639,2014-03-03,28.6,0.2,0.1,20.4,0
Kolkata,22.5726,88.3639,2014-03-10,30.3,1.2,0.7,13.4,0
Kolkata,22.5726,88.3639,2014-03-17,34.2,0.0,0.0,12.7,0
Kolkata,22.5726,88.3639,2014-03-24,35.8,22.1,14.0,13.8,0
Kolkata,22.5726,88.3639,2014-03-31,38.2,0.0,0.0,13.6,0
Kolkata,22.5726,88.3639,2014-04-07,37.8,2.5,2.5,17.1,0
Kolkata,22.5726,88.3639,2014-04-14,37.3,4.5,1.5,15.3,0
Kolkata,22.5726,88.3639,2014-04-21,39.0,2.6,1.7,14.0,0
Kolkata,22.5726,88.3639,2014-04-28,40.4,1.5,0.8,17.8,0
Kolkata,22.5726,88.3639,2014-05-05,38.4,2.6,1.2,21.6,0
Kolkata,22.5726,88.3639,2014-05-12,40.0,6.3999999999999995,3.9,22.7,0
Kolkata,22.5726,88.3639,2014-05-19,40.1,3.3,1.2,19.5,0
Kolkata,22.5726,88.3639,2014-05-26,40.3,33.5,25.2,21.3,0
Kolkata,22.5726,88.3639,2014-06-02,34.7,99.4,67.1,22.3,1
Kolkata,22.5726,88.3639,2014-06-09,34.3,7.5,4.8,21.1,0
Kolkata,22.5726,88.3639,2014-06-16,37.5,13.8,11.3,19.3,0
Kolkata,22.5726,88.3639,2014-06-23,34.3,144.9,51.8,21.9,1
Kolkata,22.5726,88.3639,2014-06-30,35.1,116.2,31.3,14.2,0
Kolkata,22.5726,88.3639,2014-07-07,32.9,93.2,27.9,19.8,0
Kolkata,22.5726,88.3639,2014-07-14,33.3,58.2,20.2,19.6,0
Kolkata,22.5726,88.3639,2014-07-21,31.5,67.8,24.8,19.6,0
Kolkata,22.5726,88.3639,2014-07-28,31.9,52.900000000000006,22.6,17.9,0
Kolkata,22.5726,88.3639,2014-08-04,32.3,70.2,21.0,26.7,0
Kolkata,22.5726,88.3639,2014-08-11,32.9,75.5,30.9,22.5,0
Kolkata,22.5726,88.3639,2014-08-18,32.7,144.8,76.4,18.5,1
Kolkata,22.5726,88.3639,2014-08-25,32.1,44.6,11.9,17.8,0
Kolkata,22.5726,88.3639,2014-09-01,32.5,65.1,24.3,18.1,0
Kolkata,22.5726,88.3639,2014-09-08,31.1,55.5,31.8,22.6,0
Kolkata,22.5726,88.3639,2014-09-15,31.8,24.1,9.0,12.6,0
Kolkata,22.5726,88.3639,2014-09-22,33.0,64.0,18.8,23.1,0
Kolkata,22.5726,88.3639,2014-09-29,33.1,4.1000000000000005,2.5,12.2,0
Kolkata,22.5726,88.3639,2014-10-06,32.7,10.9,4.4,7.3,0
Kolkata,22.5726,88.3639,2014-10-13,32.5,27.200000000000003,9.4,18.3,0
Kolkata,22.5726,88.3639,2014-10-20,30.7,12.5,10.3,13.1,0
Kolkata,22.5726,88.3639,2014-10-27,30.2,2.7,2.0,9.7,0
Kolkata,22.5726,88.3639,2014-11-03,30.1,0.0,0.0,10.6,0
Kolkata,22.5726,88.3639,2014-11-10,31.6,0.0,0.0,13.7,0
Kolkata,22.5726,88.3639,2014-11-17,31.3,0.0,0.0,11.2,0
Kolkata,22.5726,88.3639,2014-11-24,28.4,0.0,0.0,10.1,0
Kolkata,22.5726,88.3639,2014-12-01,28.9,0.0,0.0,12.3,0
Kolkata,22.5726,88.3639,2014-12-08,28.1,0.0,0.0,10.1,0
Kolkata,22.5726,88.3639,2014-12-15,27.2,0.0,0.0,12.8,0
Kolkata,22.5726,88.3639,2014-12-22,26.2,0.0,0.0,15.1,0
Kolkata,22.5726,88.3639,2014-12-29,25.0,0.0,0.0,12.9,0
Kolkata,22.5726,88.3639,2015-01-05,27.5,34.9,22.3,17.0,0
Kolkata,22.5726,88.3639,2015-01-12,23.6,0.0,0.0,14.8,0
Kolkata,22.5726,88.3639,2015-01-19,24.8,0.0,0.0,14.4,0
Kolkata,22.5726,88.3639,2015-01-26,26.4,0.0,0.0,10.6,0
Kolkata,22.5726,88.3639,2015-02-02,27.6,0.0,0.0,13.0,0
Kolkata,22.5726,88.3639,2015-02-09,29.1,0.0,0.0,12.4,0
Kolkata,22.5726,88.3639,2015-02-16,28.9,6.6,4.1,12.9,0
Kolkata,22.5726,88.3639,2015-02-23,31.4,8.8,5.4,13.0,0
Kolkata,22.5726,88.3639,2015-03-02,33.2,0.0,0.0,16.7,0
Kolkata,22.5726,88.3639,2015-03-09,32.1,6.1,5.8,14.6,0
Kolkata,22.5726,88.3639,2015-03-16,34.3,0.2,0.2,14.1,0
Kolkata,22.5726,88.3639,2015-03-23,35.6,0.0,0.0,13.0,0
Kolkata,22.5726,88.3639,2015-03-30,35.1,35.9,17.0,17.1,0
Kolkata,22.5726,88.3639,2015-04-06,35.7,32.2,23.6,21.7,0
Kolkata,22.5726,88.3639,2015-04-13,33.8,41.7,18.8,15.6,0
Kolkata,22.5726,88.3639,2015-04-20,34.6,1.1,0.5,21.1,0
Kolkata,22.5726,88.3639,2015-04-27,37.1,63.3,23.7,26.3,0
Kolkata,22.5726,88.3639,2015-05-04,34.0,32.7,13.5,19.1,0
Kolkata,22.5726,88.3639,2015-05-11,35.6,0.3,0.3,20.3,0
Kolkata,22.5726,88.3639,2015-05-18,36.1,13.700000000000001,7.2,17.6,0
Kolkata,22.5726,88.3639,2015-05-25,39.4,2.8,2.4,25.8,0
Kolkata,22.5726,88.3639,2015-06-01,36.9,0.3,0.3,24.5,0
Kolkata,22.5726,88.3639,2015-06-08,38.1,3.1,1.3,20.9,0
Kolkata,22.5726,88.3639,2015-06-15,38.4,51.2,12.5,26.0,0
Kolkata,22.5726,88.3639,2015-06-22,32.3,57.6,14.8,24.7,0
Kolkata,22.5726,88.3639,2015-06-29,30.6,111.2,24.4,18.9,0
Kolkata,22.5726,88.3639,2015-07-06,33.5,68.5,18.2,13.8,0
Kolkata,22.5726,88.3639,2015-07-13,33.0,157.0,42.9,23.8,0
Kolkata,22.5726,88.3639,2015-07-20,32.3,226.3,53.4,14.8,1
Kolkata,22.5726,88.3639,2015-07-27,31.0,147.4,39.7,22.0,0
Kolkata,22.5726,88.3639,2015-08-03,31.5,287.6,100.2,23.0,1
Kolkata,22.5726,88.3639,2015-08-10,32.9,17.2,6.1,15.0,0
Kolkata,22.5726,88.3639,2015-08-17,31.8,48.0,13.7,19.1,0
Kolkata,22.5726,88.3639,2015-08-24,32.8,50.5,17.3,20.7,0
Kolkata,22.5726,88.3639,2015-08-31,31.6,92.8,24.5,18.4,0
Kolkata,22.5726,88.3639,2015-09-07,33.3,34.6,23.6,13.4,0
Kolkata,22.5726,88.3639,2015-09-14,34.0,26.6,12.0,17.5,0
Kolkata,22.5726,88.3639,2015-09-21,32.4,71.1,20.8,20.9,0
Kolkata,22.5726,88.3639,2015-09-28,33.0,49.7,25.8,20.4,0
Kolkata,22.5726,88.3639,2015-10-05,33.1,3.7,2.2,10.2,0
Kolkata,22.5726,88.3639,2015-10-12,32.9,13.9,5.2,13.7,0
Kolkata,22.5726,88.3639,2015-10-19,31.2,14.1,8.0,10.3,0
Kolkata,22.5726,88.3639,2015-10-26,32.4,1.2,0.7,9.1,0
Kolkata,22.5726,88.3639,2015-11-02,30.4,5.999999999999999,5.3,16.3,0
Kolkata,22.5726,88.3639,2015-11-09,31.1,0.30000000000000004,0.2,10.7,0
Kolkata,22.5726,88.3639,2015-11-16,30.7,0.0,0.0,10.9,0
Kolkata,22.5726,88.3639,2015-11-23,29.6,0.1,0.1,13.6,0
Kolkata,22.5726,88.3639,2015-11-30,29.9,0.0,0.0,12.1,0
Kolkata,22.5726,88.3639,2015-12-07,30.1,9.3,7.3,9.4,0
Kolkata,22.5726,88.3639,2015-12-14,29.3,2.0,1.7,13.0,0
Kolkata,22.5726,88.3639,2015-12-21,25.8,10.6,10.6,12.1,0
Kolkata,22.5726,88.3639,2015-12-28,25.4,0.0,0.0,15.1,0
Kolkata,22.5726,88.3639,2016-01-04,26.3,0.0,0.0,10.7,0
Kolkata,22.5726,88.3639,2016-01-11,27.9,0.0,0.0,12.1,0
Kolkata,22.5726,88.3639,2016-01-18,27.1,0.0,0.0,11.0,0
Kolkata,22.5726,88.3639,2016-01-25,26.9,12.299999999999999,11.4,15.6,0
Kolkata,22.5726,88.3639,2016-02-01,28.9,4.4,3.4,11.0,0
Kolkata,22.5726,88.3639,2016-02-08,28.2,0.4,0.4,15.2,0
Kolkata,22.5726,88.3639,2016-02-15,29.9,3.4,1.6,14.2,0
Kolkata,22.5726,88.3639,2016-02-22,35.4,0.4,0.4,13.1,0
Kolkata,22.5726,88.3639,2016-02-29,31.6,109.00000000000001,50.2,10.5,1
Kolkata,22.5726,88.3639,2016-03-07,32.4,2.1,1.0,11.5,0
Kolkata,22.5726,88.3639,2016-03-14,33.4,0.2,0.2,20.0,0
Kolkata,22.5726,88.3639,2016-03-21,34.5,15.3,13.3,15.8,0
Kolkata,22.5726,88.3639,2016-03-28,34.4,1.2,0.6,23.1,0
Kolkata,22.5726,88.3639,2016-04-04,35.4,14.1,5.1,20.1,0
Kolkata,22.5726,88.3639,2016-04-11,40.2,4.0,2.1,19.9,0
Kolkata,22.5726,88.3639,2016-04-18,40.3,0.0,0.0,24.3,0
Kolkata,22.5726,88.3639,2016-04-25,39.8,0.0,0.0,22.7,0
Kolkata,22.5726,88.3639,2016-05-02,39.4,25.799999999999997,23.2,19.3,0
Kolkata,22.5726,88.3639,2016-05-09,35.3,27.8,10.2,16.1,0
Kolkata,22.5726,88.3639,2016-05-16,36.2,16.599999999999998,6.8,26.3,0
Kolkata,22.5726,88.3639,2016-05-23,35.6,99.1,63.6,25.7,1
Kolkata,22.5726,88.3639,2016-05-30,35.5,21.599999999999998,7.1,16.6,0
Kolkata,22.5726,88.3639,2016-06-06,34.4,24.7,11.5,15.5,0
Kolkata,22.5726,88.3639,2016-06-13,37.3,42.1,14.2,18.9,0
Kolkata,22.5726,88.3639,2016-06-20,34.5,57.8,22.3,18.7,0
Kolkata,22.5726,88.3639,2016-06-27,32.9,40.5,14.7,16.2,0
Kolkata,22.5726,88.3639,2016-07-04,32.9,60.0,30.8,20.6,0
Kolkata,22.5726,88.3639,2016-07-11,31.9,72.5,30.6,18.9,0
Kolkata,22.5726,88.3639,2016-07-18,31.3,59.4,31.0,21.5,0
Kolkata,22.5726,88.3639,2016-07-25,31.7,62.5,15.8,18.5,0
Kolkata,22.5726,88.3639,2016-08-01,32.3,56.3,18.5,16.0,0
Kolkata,22.5726,88.3639,2016-08-08,31.0,129.6,57.0,19.1,1
Kolkata,22.5726,88.3639,2016-08-15,32.4,80.0,17.0,21.7,0
Kolkata,22.5726,88.3639,2016-08-22,33.3,176.39999999999998,79.6,24.5,1
Kolkata,22.5726,88.3639,2016-08-29,32.8,23.8,7.5,13.2,0
Kolkata,22.5726,88.3639,2016-09-05,32.8,86.1,32.2,15.5,0
Kolkata,22.5726,88.3639,2016-09-12,31.3,42.9,16.1,17.0,0
Kolkata,22.5726,88.3639,2016-09-19,32.0,29.6,13.4,11.8,0
Kolkata,22.5726,88.3639,2016-09-26,32.1,54.6,11.6,15.8,0
Kolkata,22.5726,88.3639,2016-10-03,31.9,38.6,16.1,11.9,0
Kolkata,22.5726,88.3639,2016-10-10,32.4,61.5,14.8,12.6,0
Kolkata,22.5726,88.3639,2016-10-17,31.5,8.5,8.5,13.0,0
Kolkata,22.5726,88.3639,2016-10-24,31.5,0.1,0.1,11.6,0
Kolkata,22.5726,88.3639,2016-10-31,30.9,17.2,10.9,13.0,0
Kolkata,22.5726,88.3639,2016-11-07,30.8,30.2,14.8,21.3,0
Kolkata,22.5726,88.3639,2016-11-14,28.8,0.0,0.0,10.1,0
Kolkata,22.5726,88.3639,2016-11-21,28.2,0.0,0.0,14.4,0
Kolkata,22.5726,88.3639,2016-11-28,28.0,0.0,0.0,11.2,0
Kolkata,22.5726,88.3639,2016-12-05,28.8,0.0,0.0,15.1,0
Kolkata,22.5726,88.3639,2016-12-12,27.9,0.0,0.0,13.4,0
Kolkata,22.5726,88.3639,2016-12-19,26.1,0.0,0.0,17.9,0
Kolkata,22.5726,88.3639,2016-12-26,28.2,0.0,0.0,10.7,0
Kolkata,22.5726,88.3639,2017-01-02,26.6,0.0,0.0,15.5,0
Kolkata,22.5726,88.3639,2017-01-09,26.9,0.5,0.5,14.8,0
Kolkata,22.5726,88.3639,2017-01-16,25.1,0.2,0.2,16.9,0
Kolkata,22.5726,88.3639,2017-01-23,27.2,0.0,0.0,16.4,0
Kolkata,22.5726,88.3639,2017-01-30,28.4,0.0,0.0,15.5,0
Kolkata,22.5726,88.3639,2017-02-06,29.0,0.0,0.0,14.5,0
Kolkata,22.5726,88.3639,2017-02-13,30.0,0.1,0.1,12.6,0
Kolkata,22.5726,88.3639,2017-02-20,31.2,0.1,0.1,15.8,0
Kolkata,22.5726,88.3639,2017-02-27,32.4,0.1,0.1,22.2,0
Kolkata,22.5726,88.3639,2017-03-06,35.0,3.5999999999999996,1.9,19.3,0
Kolkata,22.5726,88.3639,2017-03-13,31.6,33.8,18.3,21.4,0
Kolkata,22.5726,88.3639,2017-03-20,32.8,28.2,18.4,19.5,0
Kolkata,22.5726,88.3639,2017-03-27,35.8,0.7999999999999999,0.6,20.4,0
Kolkata,22.5726,88.3639,2017-04-03,36.5,1.1,1.0,26.2,0
Kolkata,22.5726,88.3639,2017-04-10,36.7,3.8,2.9,27.0,0
Kolkata,22.5726,88.3639,2017-04-17,36.8,3.5,1.9,28.0,0
Kolkata,22.5726,88.3639,2017-04-24,36.0,54.3,34.8,33.8,0
Kolkata,22.5726,88.3639,2017-05-01,38.5,24.8,14.6,24.4,0
Kolkata,22.5726,88.3639,2017-05-08,36.5,8.4,6.4,22.8,0
Kolkata,22.5726,88.3639,2017-05-15,38.1,9.2,8.2,23.8,0
Kolkata,22.5726,88.3639,2017-05-22,38.5,14.3,11.9,22.2,0
Kolkata,22.5726,88.3639,2017-05-29,38.0,12.200000000000001,8.8,22.3,0
Kolkata,22.5726,88.3639,2017-06-05,37.8,8.0,3.4,27.0,0
Kolkata,22.5726,88.3639,2017-06-12,37.5,63.7,32.5,21.0,0
Kolkata,22.5726,88.3639,2017-06-19,35.8,65.2,24.1,22.2,0
Kolkata,22.5726,88.3639,2017-06-26,32.2,78.7,26.7,19.6,0
Kolkata,22.5726,88.3639,2017-07-03,32.0,102.7,30.7,21.1,0
Kolkata,22.5726,88.3639,2017-07-10,32.4,92.9,18.5,19.8,0
Kolkata,22.5726,88.3639,2017-07-17,31.6,65.8,27.1,26.4,0
Kolkata,22.5726,88.3639,2017-07-24,32.0,366.3,132.3,31.6,1
Kolkata,22.5726,88.3639,2017-07-31,32.7,85.1,32.8,23.6,0
Kolkata,22.5726,88.3639,2017-08-07,32.0,100.8,37.0,21.1,0
Kolkata,22.5726,88.3639,2017-08-14,31.9,81.8,26.4,22.7,0
Kolkata,22.5726,88.3639,2017-08-21,31.8,71.9,20.6,21.8,0
Kolkata,22.5726,88.3639,2017-08-28,32.0,55.3,14.5,23.3,0
Kolkata,22.5726,88.3639,2017-09-04,33.3,76.5,30.7,17.4,0
Kolkata,22.5726,88.3639,2017-09-11,33.2,43.1,15.4,21.5,0
Kolkata,22.5726,88.3639,2017-09-18,32.5,66.8,33.8,14.0,0
Kolkata,22.5726,88.3639,2017-09-25,33.7,54.9,16.6,19.3,0
Kolkata,22.5726,88.3639,2017-10-02,32.2,87.0,24.3,14.9,0
Kolkata,22.5726,88.3639,2017-10-09,32.2,118.4,53.9,32.3,1
Kolkata,22.5726,88.3639,2017-10-16,33.0,18.7,9.3,20.1,0
Kolkata,22.5726,88.3639,2017-10-23,32.1,159.1,102.6,33.0,1
Kolkata,22.5726,88.3639,2017-10-30,31.6,7.0,3.5,14.6,0
Kolkata,22.5726,88.3639,2017-11-06,30.6,0.7999999999999999,0.7,12.1,0
Kolkata,22.5726,88.3639,2017-11-13,30.0,0.0,0.0,13.3,0
Kolkata,22.5726,88.3639,2017-11-20,29.5,78.2,41.1,13.7,0
Kolkata,22.5726,88.3639,2017-11-27,28.0,0.0,0.0,11.1,0
Kolkata,22.5726,88.3639,2017-12-04,26.5,0.0,0.0,10.8,0
Kolkata,22.5726,88.3639,2017-12-11,26.6,89.39999999999999,77.6,17.9,1
Kolkata,22.5726,88.3639,2017-12-18,28.2,0.0,0.0,12.2,0
Kolkata,22.5726,88.3639,2017-12-25,25.3,0.0,0.0,11.0,0
Kolkata,22.5726,88.3639,2018-01-01,25.5,0.0,0.0,13.1,0
Kolkata,22.5726,88.3639,2018-01-08,24.0,0.0,0.0,12.9,0
Kolkata,22.5726,88.3639,2018-01-15,22.7,0.0,0.0,14.3,0
