date,city,temperature_2m_max,apparent_temperature_max,precipitation_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,latitude,longitude,gps_tag,rolling_7d_rain,rolling_3d_temp,sin_time,cos_time,is_weekend,rain_wind_interaction,rain_squared,wind_squared,temp_squared,rain_wind_ratio,heat_index_proxy,elevation,is_coastal,distance_to_coast,zone_safety_score,trigger_rain_active,trigger_heat_active,trigger_storm_active,trigger_flood_active,trigger_visibility_active,n_triggers_active,loss_ratio
2019-07-07,Kolkata,29.95,34.76782,3.6,12.0,21.166653,41.399998,11.48,22.573,88.364,delta_low,55.200000900000006,30.733333333333345,-0.09233133369539123,-0.9957283388645872,1,76.1999508,12.96,448.027199222409,897.0024999999999,0.16240611516768003,16.196959999999997,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0933
2019-07-08,Kolkata,31.05,35.96469,3.1999993,11.0,19.914215,41.760002,12.36,22.573,88.364,delta_low,52.200000200000005,30.416666666666675,-0.10944576864891556,-0.993992768446958,0,63.72547406004949,10.23999552000049,396.5759590662249,964.1025000000001,0.153005948346615,15.698880000000003,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-07-09,Kolkata,32.35,37.351154,6.4,11.0,23.990698,51.48,16.79,22.573,88.364,delta_low,42.60000020000001,31.116666666666674,-0.12652781683868314,-0.9919630595773397,0,153.5404672,40.96000000000001,575.5535905272039,1046.5225,0.2560952879347348,10.623740000000002,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-07-10,Kolkata,30.8,36.47865,15.600001,11.0,21.09305,39.6,11.49,22.573,88.364,delta_low,47.30000020000001,31.40000000000001,-0.1435724234118113,-0.9896398128792412,0,329.05160109305007,243.36003120000103,444.91675830250006,948.6400000000001,0.7061044536630298,16.64432,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.102
2019-07-11,Kolkata,31.95,36.477234,4.8,6.0,23.358425,49.68,13.09,22.573,88.364,delta_low,48.2000006,31.700000000000006,-0.16057454459499376,-0.9870237158387383,0,112.12044,23.04,545.616018480625,1020.8025,0.19705707573457643,15.22098,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1247
2019-07-12,Kolkata,31.65,37.243034,4.2999997,9.0,20.883102,41.399998,10.84,22.573,88.364,delta_low,46.300000000000004,31.46666666666668,-0.17752914918703497,-0.984115542601034,0,89.7973323350694,18.48999742000009,436.103949142404,1001.7224999999999,0.1964986362536719,17.92656,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0983
2019-07-13,Kolkata,31.95,37.869637,10.900001,5.0,19.881649,41.039997,13.98,22.573,88.364,delta_low,48.80000100000001,31.85000000000001,-0.19443122004766195,-0.9809161537413774,1,216.70999398164898,118.810021800001,395.279966959201,1020.8025,0.5219894750649242,14.083559999999999,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0851
2019-07-14,Kolkata,34.6,42.053936,1.9000001,4.0,17.654688,38.88,21.91,22.573,88.364,delta_low,47.10000110000001,32.73333333333334,-0.2112757555821793,-0.9774264960104055,1,33.5439089654688,3.61000038000001,311.68800837734403,1197.16,0.10185107893522528,4.276560000000002,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0762
2019-07-15,Kolkata,34.6,42.748714,11.9,8.0,15.683774,33.839996,18.81,22.573,88.364,delta_low,55.800001800000004,33.716666666666676,-0.2280577712215198,-0.9736476020539838,0,186.6369106,141.61,245.980766883076,1197.16,0.7132678733241052,8.566960000000002,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0865
2019-07-16,Kolkata,34.7,42.31362,9.5,10.0,10.495713,23.759998,22.3,22.573,88.364,delta_low,58.900001800000005,34.63333333333335,-0.24477230089725957,-0.9695805901076308,0,99.70927350000001,90.25,110.159991378369,1204.0900000000001,0.8263950222139331,3.7476,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0997
2019-07-17,Kolkata,34.1,42.902206,2.0,5.0,9.826088,20.16,21.57,22.573,88.364,delta_low,45.30000080000001,34.466666666666676,-0.2614143985111562,-0.965226663665613,0,19.652176,4.0,96.552005383744,1162.8100000000002,0.18473893801713046,4.67852,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1238
2019-07-18,Kolkata,33.55,40.911697,3.4999998,6.0,13.5515,30.239998,20.22,22.573,88.364,delta_low,44.0000006,34.11666666666668,-0.2779791393987801,-0.9605871111248129,0,47.4302472897,12.249998600000039,183.64315225,1125.6024999999997,0.24052501803937737,6.414760000000001,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0995
2019-07-19,Kolkata,33.05,40.49142,2.6,10.0,16.42247,36.36,21.88,22.573,88.364,delta_low,42.30000090000001,33.56666666666668,-0.2944616217868012,-0.9556633054034704,0,42.698422,6.760000000000001,269.69752090090003,1092.3024999999998,0.14923257150105582,4.12464,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-07-20,Kolkata,33.1,39.65817,1.4000001,5.0,18.391735,38.88,20.71,22.573,88.364,delta_low,32.800000000000004,33.23333333333334,-0.3108569682435036,-0.9504567035349151,1,25.7484308391735,1.9600002800000098,338.255916310225,1095.6100000000001,0.07219571121408166,5.6799599999999995,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0945
2019-07-21,Kolkata,33.1,39.764572,0.4,4.0,18.671474,36.719997,20.99,22.573,88.364,delta_low,31.299999900000003,33.08333333333334,-0.3271603271220951,-0.9449688462364056,1,7.4685896000000005,0.16000000000000003,348.623941332676,1095.6100000000001,0.020334012591023937,5.3092400000000035,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0831
2019-07-22,Kolkata,33.45,40.635445,1.4000001,4.0,20.150354,38.88,20.62,22.573,88.364,delta_low,20.800000000000004,33.216666666666676,-0.34336687399638804,-0.939201357453208,0,28.2104976150354,1.9600002800000098,406.036766325316,1118.9025000000001,0.06619275024900292,5.860439999999998,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1077
2019-07-23,Kolkata,33.65,39.004887,0.7,4.0,19.469975,37.8,21.97,22.573,88.364,delta_low,12.000000000000004,33.40000000000001,-0.3594718130884232,-0.9331559438780432,0,13.628982500000001,0.48999999999999994,379.07992650062505,1132.3225,0.03419642671766819,4.078380000000003,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0943
2019-07-24,Kolkata,33.95,40.49871,6.2,10.0,16.418526,34.56,20.2,22.573,88.364,delta_low,16.200000000000003,33.683333333333344,-0.3754703786876202,-0.9268343944460494,0,101.7948612,38.440000000000005,269.567996012676,1152.6025000000002,0.3559428622146329,6.518400000000002,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1073
2019-07-25,Kolkata,31.9,39.769394,24.1,16.0,12.496719,26.28,12.26,22.573,88.364,delta_low,36.80000020000001,33.16666666666668,-0.3913578365610259,-0.9202385798054075,0,301.17092790000004,580.8100000000001,156.167985764961,1017.6099999999999,1.7856191567743243,16.256240000000002,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-07-26,Kolkata,29.9,37.660465,26.300003,18.0,9.387651,20.880001,9.17,22.573,88.364,delta_low,60.50000320000001,31.916666666666675,-0.4071294853542516,-0.9133704517637858,0,246.895249462953,691.690157800009,88.127991297801,894.0099999999999,2.53185277402947,18.932679999999998,12.0,1.0,0.05,0.0502,0,0,0,1,1,2,0.1026
2019-07-27,Kolkata,30.95,37.466305,15.400002,21.0,16.039202,33.12,14.15,22.573,88.364,delta_low,74.50000510000001,30.916666666666675,-0.4227806579826773,-0.9062320427107697,1,247.003742878404,237.160061600004,257.25600079680396,957.9024999999999,0.9037983116814978,13.432299999999998,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1092
2019-07-28,Kolkata,30.15,34.506218,7.6000004,19.0,23.132626,47.519997,15.89,22.573,88.364,delta_low,81.7000055,30.333333333333343,-0.4383067230125192,-0.898825465016444,1,175.80796685305037,57.76000608000016,535.118385655876,909.0224999999999,0.31492637394703754,10.986659999999997,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-07-29,Kolkata,30.4,34.558426,8.0,19.0,28.412645,59.399998,15.31,22.573,88.364,delta_low,88.3000054,30.50000000000001,-0.45370308603134424,-0.8911529104063088,0,227.30116,64.0,807.278395896025,924.16,0.2719918592836516,11.783039999999998,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1093
2019-07-30,Kolkata,31.95,36.944122,0.3,3.0,24.014996,49.32,18.18,22.573,88.364,delta_low,87.90000540000001,30.833333333333343,-0.46896519100763184,-0.8832166493127127,0,7.2044988,0.09,576.720032880016,1020.8025,0.011992806235107933,8.71596,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1387
2019-07-31,Kolkata,31.7,38.27079,2.0,5.0,16.520823,34.56,18.79,22.573,88.364,delta_low,83.70000540000001,31.35000000000001,-0.48408852163897587,-0.8750190302029955,0,33.041646,4.0,272.937592597329,1004.89,0.11414988896354926,7.8742800000000015,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1364
2019-08-01,Kolkata,31.8,38.853535,6.5999994,9.0,14.404499,37.44,18.87,22.573,88.364,delta_low,66.2000048,31.816666666666674,-0.4990686026885319,-0.8665624788845385,0,95.06968475730059,43.559992080000356,207.48959144100098,1011.24,0.42844622210693123,7.797359999999999,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1031
2019-08-02,Kolkata,31.55,37.736893,7.799999,11.0,17.566378,36.0,17.51,22.573,88.364,delta_low,47.700000800000005,31.68333333333334,-0.5139010013093103,-0.8578494977869301,0,137.01773083362198,60.83998440000099,308.577636038884,995.4025,0.4201141978257687,9.45238,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0897
2019-08-03,Kolkata,31.75,39.80914,6.2,13.0,16.746773,34.2,18.16,22.573,88.364,delta_low,38.4999988,31.700000000000006,-0.5285813283559292,-0.8488826652214553,1,103.82999260000001,38.440000000000005,280.45440591352906,1008.0625,0.3493592891507656,8.686799999999998,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0922
2019-08-04,Kolkata,32.35,40.388695,7.3,11.0,11.269782,26.64,17.8,22.573,88.364,delta_low,38.199998400000005,31.883333333333344,-0.5431052396834317,-0.8396646346181327,1,82.26940859999999,53.29,127.00798632752398,1046.5225,0.594957595823626,9.316799999999997,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1037
2019-08-05,Kolkata,33.85,41.42064,2.8,11.0,10.805999,28.44,21.29,22.573,88.364,delta_low,32.9999984,32.65000000000001,-0.5574684374327892,-0.8301981337405212,0,30.256797199999998,7.839999999999999,116.769614388001,1145.8225,0.2371675620165646,5.023340000000003,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1045
2019-08-06,Kolkata,32.75,38.22923,14.7,16.0,23.598541,48.96,14.5,22.573,88.364,delta_low,47.3999984,32.98333333333335,-0.5716666713027052,-0.8204859638785327,0,346.8985527,216.08999999999997,556.891137328681,1072.5625,0.5975964184217266,13.755,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-08-07,Kolkata,30.1,34.00411,17.8,21.0,37.003025,70.92,12.29,22.573,88.364,delta_low,63.199998400000005,32.23333333333334,-0.5856957398073508,-0.8105309990194823,0,658.653845,316.84000000000003,1369.223859150625,906.0100000000001,0.4683837668185625,15.30284,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.091
2019-08-08,Kolkata,29.4,34.42205,17.700003,17.0,24.387177,49.68,11.05,22.573,88.364,delta_low,74.300002,30.75000000000001,-0.5995514915196489,-0.8003361849976323,0,431.653106061531,313.29010620000895,594.7344020293291,864.3599999999999,0.6972024892724386,16.4052,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0864
2019-08-09,Kolkata,32.95,39.502613,1.4000001,7.0,14.440443,28.44,20.19,22.573,88.364,delta_low,67.9000031,30.816666666666677,-0.6132298262997502,-0.7899045386224707,0,20.2166216440443,1.9600002800000098,208.526394036249,1085.7025,0.09067098010076524,6.339579999999997,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0897
2019-08-10,Kolkata,32.6,41.56728,6.499999,11.0,9.931042,25.919998,19.89,22.573,88.364,delta_low,68.2000021,31.65000000000001,-0.6267266965083301,-0.7792391467859886,1,64.551763068958,42.249987000001,98.625595205764,1062.76,0.594636723562127,6.663440000000001,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0773
2019-08-11,Kolkata,33.0,40.93917,5.5,8.0,12.661564,26.64,16.73,22.573,88.364,delta_low,66.40000210000001,32.850000000000016,-0.6400381082043503,-0.7683431655492202,1,69.638602,30.25,160.31520292609602,1089.0,0.4025893375019141,10.9164,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1239
2019-08-12,Kolkata,30.4,37.367847,28.0,15.0,13.049689,36.719997,8.1,22.573,88.364,delta_low,91.60000210000001,32.00000000000001,-0.65316012232693,-0.7572198192083127,0,365.391292,784.0,170.29438299672103,924.16,1.9929266761705542,20.550399999999996,12.0,1.0,0.05,0.0502,0,0,0,1,1,2,0.1775
2019-08-13,Kolkata,30.45,36.263115,12.700002,21.0,23.664352,48.96,13.28,22.573,88.364,delta_low,89.6000041,31.283333333333342,-0.666088855860977,-0.7458723993404063,0,300.537317728704,161.290050800004,560.001555579904,927.2025,0.5149132642933412,14.27496,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1363
2019-08-14,Kolkata,31.75,37.349445,11.1,17.0,23.97989,49.68,14.27,22.573,88.364,delta_low,82.9000041,30.866666666666674,-0.6788204829862357,-0.734304263829602,0,266.176779,123.21,575.0351244121,1008.0625,0.4443574411256414,13.6271,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-08-15,Kolkata,29.7,35.613785,13.2,14.0,17.106628,33.12,8.87,22.573,88.364,delta_low,78.40000110000001,30.633333333333344,-0.6913512362094071,-0.722518835873311,0,225.8074896,174.23999999999998,292.636721530384,882.0899999999999,0.7290148115927493,19.16244,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1063
2019-08-16,Kolkata,31.5,37.6831,35.2,16.0,14.145756,32.760002,11.09,22.573,88.364,delta_low,112.200001,30.983333333333338,-0.7036774074790128,-0.7105196029692745,0,497.93061120000004,1239.0400000000002,200.102412811536,992.25,2.324083393394163,17.526600000000002,12.0,1.0,0.05,0.0502,1,0,0,1,0,2,0.181
2019-08-17,Kolkata,29.1,35.870964,80.899994,24.0,11.503113,24.119999,5.7,22.573,88.364,delta_low,186.59999600000003,30.10000000000001,-0.7157953492826642,-0.6983101158835584,1,930.6017726813221,6544.809029200037,132.321608690769,846.8100000000001,6.470388134538974,22.465200000000003,12.0,1.0,0.05,0.0502,1,0,0,1,1,3,0.7742
2019-08-18,Kolkata,30.45,33.798035,26.100002,17.0,25.277023,48.6,12.7,22.573,88.364,delta_low,207.19999800000002,30.35000000000001,-0.7277014757264236,-0.6858939875998223,1,659.730350854046,681.210104400004,638.927891742529,927.2025,0.9932632779596076,14.981399999999999,12.0,1.0,0.05,0.0502,1,0,0,1,0,2,0.3085
2019-08-19,Kolkata,31.45,37.894596,3.6999998,13.0,20.545246,40.32,20.29,22.573,88.364,delta_low,182.89999780000002,30.333333333333343,-0.7393922635959241,-0.673274892250183,0,76.0174060909508,13.68999852000004,422.10713320051593,989.1025,0.17173161076926205,5.92518,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1861
2019-08-20,Kolkata,32.25,39.435703,8.299999,11.0,14.264361,29.88,18.5,22.573,88.364,delta_low,178.4999948,31.383333333333344,-0.7508642533989489,-0.6604565640279754,0,118.39418203563899,68.889983400001,203.47199473832097,1040.0625,0.5437501772920595,8.385,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1779
2019-08-21,Kolkata,32.5,40.040665,4.4,8.0,13.905509,29.88,19.05,22.573,88.364,delta_low,171.7999948,32.06666666666667,-0.7621140503891487,-0.6474427960827475,0,61.184239600000005,19.360000000000003,193.36318054908102,1056.25,0.2951928713068437,7.734999999999999,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.2045
2019-08-22,Kolkata,32.55,39.39116,3.6999998,10.0,13.896187,30.599998,18.82,22.573,88.364,delta_low,162.29999460000002,32.433333333333344,-0.7731383255706027,-0.6342374393978054,0,51.4158891207626,13.68999852000004,193.10401313896898,1059.5024999999998,0.24838569762852736,8.046359999999998,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1776
2019-08-23,Kolkata,31.9,38.672478,9.0,14.0,14.241629,36.36,18.21,22.573,88.364,delta_low,136.0999946,32.31666666666668,-0.7839338166829201,-0.620844401650647,0,128.174661,81.0,202.82399657364098,1017.6099999999999,0.5904880639726895,8.664039999999998,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1757
2019-08-24,Kolkata,28.7,35.208057,8.099999,17.0,13.797913,27.359999,8.52,22.573,88.364,delta_low,63.299999600000014,31.050000000000008,-0.7944973291665992,-0.6072676460566135,1,111.763081502087,65.609983800001,190.382403155569,823.6899999999999,0.547374416919467,18.91904,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1387
2019-08-25,Kolkata,30.05,35.048367,8.5,20.0,21.434364,44.28,15.53,22.573,88.364,delta_low,45.69999760000002,30.21666666666668,-0.8048257371083452,-0.593511190196115,1,182.192094,72.25,459.4319600844959,903.0025,0.3788830385385563,11.382940000000001,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-08-26,Kolkata,30.8,36.379436,9.099999,16.0,17.31746,39.239998,14.94,22.573,88.364,delta_low,51.09999680000002,29.85000000000001,-0.8149159841660791,-0.5795791048257612,0,157.58886868254,82.80998180000101,299.89442085160005,948.6400000000001,0.49679371484911117,12.39392,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0987
2019-08-27,Kolkata,31.9,39.555763,1.9000001,9.0,14.113652,33.48,20.26,22.573,88.364,delta_low,44.699997900000014,30.916666666666675,-0.8247650844733614,-0.5654755126737576,0,26.8159402113652,3.61000038000001,199.195172777104,1017.6099999999999,0.12571416226865617,6.04824,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-08-28,Kolkata,31.65,37.172913,8.6,12.0,17.709658,42.12,18.77,22.573,88.364,delta_low,48.89999790000002,31.450000000000006,-0.8343701235229537,-0.5512045872199277,0,152.3030588,73.96,313.631986476964,1001.7224999999999,0.45965564950465687,7.887179999999999,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0903
2019-08-29,Kolkata,31.95,38.54864,3.7,10.0,17.414474,36.719997,19.47,22.573,88.364,delta_low,48.89999810000001,31.833333333333343,-0.8437282590292712,-0.5367705514607103,0,64.4335538,13.690000000000001,303.2639046966759,1020.8025,0.20092889973398104,7.0673400000000015,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-08-30,Kolkata,32.85,39.657394,1.5,8.0,13.276144,27.0,20.67,22.573,88.364,delta_low,41.39999810000001,32.150000000000006,-0.8528367217694595,-0.522177676659508,0,19.914216,2.25,176.255999508736,1079.1225000000002,0.10507038875483464,5.689619999999997,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0947
2019-08-31,Kolkata,32.4,38.5162,0.6,6.0,11.5199995,21.599998,18.51,22.573,88.364,delta_low,33.89999910000002,32.40000000000001,-0.8616928164028521,-0.5074302810827518,1,6.9119997,0.36,132.71038848000026,1049.76,0.04792332459757686,8.411039999999998,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0937
2019-09-01,Kolkata,32.15,38.723164,24.600002,11.0,10.315115,26.64,14.31,22.573,88.364,delta_low,50.00000110000002,32.466666666666676,-0.8702939222685674,-0.49253272872205434,1,253.75184963023,605.160098400004,106.40159746322502,1033.6225,2.174083250590029,13.74734,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1045
2019-09-02,Kolkata,31.45,39.04259,4.1,10.0,13.783817,29.519999,16.99,22.573,88.364,delta_low,45.00000210000001,32.00000000000001,-0.8786374941610001,-0.4774894280028391,0,56.5136497,16.81,189.99361108948904,989.1025,0.27733027268938726,10.07658,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0719
2019-09-03,Kolkata,31.65,38.89174,11.3,17.0,16.327497,36.719997,16.86,22.573,88.364,delta_low,54.400002000000015,31.75000000000001,-0.886721063082993,-0.46230483047981086,0,184.50071610000003,127.69000000000001,266.587158285009,1001.7224999999999,0.6521426608817188,10.30524,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0986
2019-09-04,Kolkata,31.05,37.09894,3.2999997,16.0,19.652176,39.6,15.12,22.573,88.364,delta_low,49.10000170000002,31.383333333333344,-0.8945422369764496,-0.4469834295196742,0,64.8521749043472,10.889998020000089,386.208021534976,964.1025000000001,0.15978944301075101,12.27096,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0974
2019-09-05,Kolkata,31.0,36.359097,4.3999996,14.0,18.0036,41.399998,16.42,22.573,88.364,delta_low,49.80000130000002,31.233333333333338,-0.9020987014301837,-0.4315297589714715,0,79.21583279856,19.35999648000016,324.12961296,961.0,0.2315350565156076,10.639199999999999,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1065
2019-09-06,Kolkata,30.95,37.47721,4.7,14.0,24.464113,46.8,18.84,22.573,88.364,delta_low,53.000001300000015,31.00000000000001,-0.9093882203647925,-0.4159483918249421,0,114.9813311,22.090000000000003,598.4928248767691,957.9024999999999,0.1845734819037286,7.626079999999998,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1067
2019-09-07,Kolkata,31.2,37.3313,4.1,16.0,23.565569,50.399998,16.1,22.573,88.364,delta_low,56.500001300000015,31.05000000000001,-0.9164086366943458,-0.4002439388573056,1,96.61883289999999,16.81,555.336042293761,973.4399999999999,0.16690026597796287,11.107199999999999,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-09-08,Kolkata,31.25,37.35635,6.2,14.0,18.448023,41.399998,15.83,22.573,88.364,delta_low,38.099999300000015,31.133333333333344,-0.9231578729647039,-0.38442104726885545,1,114.3777426,38.440000000000005,340.32955260852896,976.5625,0.3187984711865057,11.4625,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1222
2019-09-09,Kolkata,30.95,36.70968,12.3,12.0,15.725037,34.92,11.26,22.573,88.364,delta_low,46.29999930000001,31.13333333333334,-0.9296339319682695,-0.3684843993077793,0,193.41795510000003,151.29000000000002,247.276788651369,957.9024999999999,0.7354243820207992,17.01012,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0925
2019-09-10,Kolkata,32.3,39.85946,10.6,10.0,16.981165,37.079998,17.33,22.573,88.364,delta_low,45.599999300000015,31.50000000000001,-0.9358348973349941,-0.35243871088460327,0,180.000349,112.36,288.35996475722504,1043.2899999999997,0.5895057411463606,9.909640000000001,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0968
2019-09-11,Kolkata,29.5,36.152935,13.2,19.0,14.20062,26.28,7.74,22.573,88.364,delta_low,55.49999960000002,30.916666666666675,-0.9417589340994617,-0.33628873017668287,0,187.448184,174.23999999999998,201.65760838440002,870.25,0.8683856316387094,20.3668,12.0,1.0,0.05,0.0502,0,0,0,1,1,2,0.0
2019-09-12,Kolkata,27.9,32.74457,46.3,16.0,20.326454,42.48,5.88,22.573,88.364,delta_low,97.4,29.900000000000006,-0.9474042892438845,-0.32003923622313857,0,941.1148201999998,2143.6899999999996,413.16473221411593,778.41,2.1710125837141048,21.33792,12.0,1.0,0.05,0.0502,1,0,0,1,1,3,0.2582
2019-09-13,Kolkata,30.5,36.15236,10.1,13.0,19.959719,47.16,14.72,22.573,88.364,delta_low,102.80000000000001,29.300000000000008,-0.9527692922168511,-0.30369503751065885,0,201.59316189999998,102.00999999999999,398.390382558961,930.25,0.48187668928195077,12.5416,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.121
2019-09-14,Kolkata,30.95,37.64027,6.2,10.0,18.331741,38.88,17.42,22.573,88.364,delta_low,104.90000000000002,29.783333333333342,-0.9578523554276669,-0.28726097055059635,1,113.65679420000001,38.440000000000005,336.052728091081,957.9024999999999,0.32071607001149044,9.384039999999997,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-09-15,Kolkata,32.35,41.43449,3.7,8.0,12.620554,26.64,18.82,22.573,88.364,delta_low,102.4,31.26666666666667,-0.9626519747161487,-0.2707418984477642,1,46.696049800000004,13.690000000000001,159.278383266916,1046.5225,0.2716482750995297,7.996919999999999,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1803
2019-09-16,Kolkata,31.55,39.11454,5.1000004,7.0,15.124284,34.2,18.62,22.573,88.364,delta_low,95.20000040000002,31.616666666666674,-0.9671667297977312,-0.2541427094613622,0,77.1338544497136,26.010004080000158,228.743966512656,995.4025,0.3162931389697676,8.05156,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1479
2019-09-17,Kolkata,32.15,37.47985,1.0,7.0,15.646544,31.68,19.83,22.573,88.364,delta_low,85.60000040000001,32.01666666666667,-0.97139528468375,-0.23746831555846842,0,15.646544,1.0,244.81433914393602,1033.6225,0.060072529168817265,6.648620000000003,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.115
2019-09-18,Kolkata,32.05,38.38319,3.6999998,7.0,19.008545,41.039997,18.48,22.573,88.364,delta_low,76.10000020000003,31.91666666666667,-0.9753363880767837,-0.2207236509605022,0,70.33161269829101,13.68999852000004,361.3247830170251,1027.2024999999999,0.1849209825102225,8.35864,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0957
2019-09-19,Kolkata,32.1,40.262177,1.9000001,6.0,11.183201,30.239998,18.35,22.573,88.364,delta_low,31.700000300000013,32.1,-0.9789888737409319,-0.20391367068311472,0,21.248083018320102,3.61000038000001,125.06398460640101,1030.41,0.15595245453144865,8.538599999999997,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.094
2019-09-20,Kolkata,32.35,39.605587,1.4,3.0,14.84318,30.599998,19.18,22.573,88.364,delta_low,23.000000300000014,32.16666666666667,-0.9823516608469237,-0.18704334906991657,0,20.780452,1.9599999999999997,220.3199925124,1046.5225,0.08836609822018053,7.53108,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1136
2019-09-21,Kolkata,32.75,40.40511,1.1,7.0,10.144082,27.359999,19.94,22.573,88.364,delta_low,17.900000300000013,32.400000000000006,-0.9854237542919524,-0.17011767832049052,1,11.1584902,1.2100000000000002,102.90239962272398,1072.5625,0.09870709852996418,6.628599999999997,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0
2019-09-22,Kolkata,31.7,40.373405,8.400001,9.0,13.0447235,32.039997,15.17,22.573,88.364,delta_low,22.600001300000013,32.26666666666667,-0.9882042449941422,-0.15314166701312007,1,109.57569044472349,70.560016800001,170.16481119145226,1004.89,0.5980894533096361,12.46444,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1116
2019-09-23,Kolkata,30.8,36.70132,9.299999,11.0,16.179987,43.56,14.33,22.573,88.364,delta_low,26.799999900000014,31.750000000000004,-0.9906923101615609,-0.13612033862266704,0,150.473862920013,86.489981400001,261.791979320169,948.6400000000001,0.5413274759753892,13.145439999999999,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.0936
2019-09-24,Kolkata,29.15,35.056004,25.499998,21.0,21.897945,44.639996,12.45,22.573,88.364,delta_low,51.299997900000015,30.55,-0.9928872135356962,-0.11905873003404988,0,558.39755370411,650.2498980000041,479.519995223025,849.7225,1.1136369661120245,14.6333,12.0,1.0,0.05,0.0502,0,0,0,1,0,1,0.1001
